[0.000000] (-) TimerEvent: {}
[0.000245] (delivery_robot) JobQueued: {'identifier': 'delivery_robot', 'dependencies': OrderedDict()}
[0.000494] (delivery_robot) JobStarted: {'identifier': 'delivery_robot'}
[0.006839] (delivery_robot) JobProgress: {'identifier': 'delivery_robot', 'progress': 'cmake'}
[0.007404] (delivery_robot) JobProgress: {'identifier': 'delivery_robot', 'progress': 'build'}
[0.008109] (delivery_robot) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/bobby/dev_ws/build/delivery_robot', '--', '-j4', '-l4'], 'cwd': '/home/bobby/dev_ws/build/delivery_robot', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'bobby'), ('LC_TIME', 'id_ID.UTF-8'), ('XDG_SESSION_TYPE', 'wayland'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/home/bobby/dev_ws/install/ros2_control_test_assets/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/bobby'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('LC_MONETARY', 'id_ID.UTF-8'), ('SYSTEMD_EXEC_PID', '3247'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('IM_CONFIG_PHASE', '1'), ('WAYLAND_DISPLAY', 'wayland-0'), ('COLCON_PREFIX_PATH', '/home/bobby/dev_ws/install'), ('ROS_DISTRO', 'humble'), ('LOGNAME', 'bobby'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'bobby'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/home/bobby/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/bobby:@/tmp/.ICE-unix/1387,unix/bobby:/tmp/.ICE-unix/1387'), ('XDG_MENU_PREFIX', 'gnome-'), ('LC_ADDRESS', 'id_ID.UTF-8'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/dfd18d57_250e_4e0a_b39d_c728249b3e99'), ('GNOME_SETUP_DISPLAY', ':1'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('LC_TELEPHONE', 'id_ID.UTF-8'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/.mutter-Xwaylandauth.EYNCZ2'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.98'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/bobby/dev_ws/install/ros2_control_test_assets:/home/bobby/dev_ws/install/delivery_robot:/opt/ros/humble'), ('SHELL', '/bin/bash'), ('LC_NAME', 'id_ID.UTF-8'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('LC_MEASUREMENT', 'id_ID.UTF-8'), ('LC_IDENTIFICATION', 'id_ID.UTF-8'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/bobby/dev_ws/build/delivery_robot'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('LC_NUMERIC', 'id_ID.UTF-8'), ('LC_PAPER', 'id_ID.UTF-8'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/home/bobby/dev_ws/install/ros2_control_test_assets:/home/bobby/dev_ws/install/delivery_robot:/opt/ros/humble')]), 'shell': False}
[0.040414] (delivery_robot) CommandEnded: {'returncode': 0}
[0.040915] (delivery_robot) JobProgress: {'identifier': 'delivery_robot', 'progress': 'install'}
[0.048375] (delivery_robot) Command: {'cmd': ['/usr/bin/cmake', '--install', '/home/bobby/dev_ws/build/delivery_robot'], 'cwd': '/home/bobby/dev_ws/build/delivery_robot', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'bobby'), ('LC_TIME', 'id_ID.UTF-8'), ('XDG_SESSION_TYPE', 'wayland'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/home/bobby/dev_ws/install/ros2_control_test_assets/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/bobby'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('LC_MONETARY', 'id_ID.UTF-8'), ('SYSTEMD_EXEC_PID', '3247'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('IM_CONFIG_PHASE', '1'), ('WAYLAND_DISPLAY', 'wayland-0'), ('COLCON_PREFIX_PATH', '/home/bobby/dev_ws/install'), ('ROS_DISTRO', 'humble'), ('LOGNAME', 'bobby'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'bobby'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/home/bobby/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/bobby:@/tmp/.ICE-unix/1387,unix/bobby:/tmp/.ICE-unix/1387'), ('XDG_MENU_PREFIX', 'gnome-'), ('LC_ADDRESS', 'id_ID.UTF-8'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/dfd18d57_250e_4e0a_b39d_c728249b3e99'), ('GNOME_SETUP_DISPLAY', ':1'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('LC_TELEPHONE', 'id_ID.UTF-8'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/.mutter-Xwaylandauth.EYNCZ2'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.98'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/bobby/dev_ws/install/ros2_control_test_assets:/home/bobby/dev_ws/install/delivery_robot:/opt/ros/humble'), ('SHELL', '/bin/bash'), ('LC_NAME', 'id_ID.UTF-8'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('LC_MEASUREMENT', 'id_ID.UTF-8'), ('LC_IDENTIFICATION', 'id_ID.UTF-8'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/bobby/dev_ws/build/delivery_robot'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('LC_NUMERIC', 'id_ID.UTF-8'), ('LC_PAPER', 'id_ID.UTF-8'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/home/bobby/dev_ws/install/ros2_control_test_assets:/home/bobby/dev_ws/install/delivery_robot:/opt/ros/humble')]), 'shell': False}
[0.055065] (delivery_robot) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.055494] (delivery_robot) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.055794] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/coba.rviz\n'}
[0.055888] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/drive_bot.rviz\n'}
[0.055987] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/empty.world\n'}
[0.056069] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/joystick.yaml\n'}
[0.056168] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/main.rviz\n'}
[0.056240] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/mapper_params_online_async.yaml\n'}
[0.056522] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/my_controllers.yaml\n'}
[0.056600] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/nav2_params.yaml\n'}
[0.056660] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/twist_mux.yaml\n'}
[0.056744] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/config/view_bot.rviz\n'}
[0.056840] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/camera.xacro\n'}
[0.056925] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/dept_camera.xacro\n'}
[0.057008] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/face.xacro\n'}
[0.057091] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/gazebo_control.xacro\n'}
[0.057177] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/inertial_macros.xacro\n'}
[0.057304] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/lidar.xacro\n'}
[0.057429] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/robot.urdf.xacro\n'}
[0.057504] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/robot_core.xacro\n'}
[0.057596] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/description/ros2_control.xacro\n'}
[0.057682] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/joystick.launch.py\n'}
[0.057764] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/launch_robot.launch.py\n'}
[0.057868] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/launch_sim.launch.py\n'}
[0.057969] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/localization_launch.py\n'}
[0.058052] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/navigation_launch.py\n'}
[0.058135] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/online_async_launch.py\n'}
[0.058236] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/launch/rsp.launch.py\n'}
[0.058346] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/worlds/coba.world\n'}
[0.058428] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/worlds/empty.world\n'}
[0.058514] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/worlds/obstacles.world\n'}
[0.058594] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/worlds/percobaan/model.config\n'}
[0.058668] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/worlds/percobaan/model.sdf\n'}
[0.058749] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/worlds/percobaan/percobaan\n'}
[0.058829] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/ament_index/resource_index/package_run_dependencies/delivery_robot\n'}
[0.058912] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/ament_index/resource_index/parent_prefix_path/delivery_robot\n'}
[0.059011] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/environment/ament_prefix_path.sh\n'}
[0.059136] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/environment/ament_prefix_path.dsv\n'}
[0.059281] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/environment/path.sh\n'}
[0.059402] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/environment/path.dsv\n'}
[0.059530] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/local_setup.bash\n'}
[0.059644] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/local_setup.sh\n'}
[0.059762] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/local_setup.zsh\n'}
[0.059879] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/local_setup.dsv\n'}
[0.059984] (delivery_robot) StdoutLine: {'line': b'-- Symlinking: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/package.dsv\n'}
[0.066429] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/ament_index/resource_index/packages/delivery_robot\n'}
[0.067867] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/cmake/delivery_robotConfig.cmake\n'}
[0.068033] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/cmake/delivery_robotConfig-version.cmake\n'}
[0.068099] (delivery_robot) StdoutLine: {'line': b'-- Up-to-date symlink: /home/bobby/dev_ws/install/delivery_robot/share/delivery_robot/package.xml\n'}
[0.068794] (delivery_robot) CommandEnded: {'returncode': 0}
[0.081641] (delivery_robot) JobEnded: {'identifier': 'delivery_robot', 'rc': 0}
[0.082151] (-) EventReactorShutdown: {}
